OP,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15
+,4809,399,6482,9486,7309,7033,2065,7200,14727,7809,3653,13104,10873,3611,12280
-,14918,9658,12762,12300,2553,3337,7883,6951,1467,13547,2642,6284,11607,10139,1319
+,1017,11335,4247,5886,7482,11845,9985,14329,12776,1413,1546,2558,272,5321,13371
+,8859,5012,14783,11274,5407,4171,14671,9663,14143,3703,558,2583,11292,13312,13293
-,8427,3938,2816,7691,1706,13165,4252,14475,8526,4489,1212,7928,3662,84,11758
+,6875,468,11093,10904,450,7724,6697,6433,14798,1260,1792,11150,7239,7502,4807
+,12160,10470,14051,848,7746,4069,5888,1984,10786,12095,4809,9006,14909,4524,10319
-,3999,10132,14617,11931,13290,14128,11538,14109,5490,12099,4208,5456,246,3925,10063
+,466,10811,851,924,7152,5472,8780,6645,6264,10436,4644,14342,4513,8889,1566
+,3357,9578,895,2776,14192,14119,9220,6761,8443,14574,14520,6245,3077,1097,4139
-,10137,6505,9073,14581,5812,3293,5352,7530,8766,13341,7216,4624,10347,8761,8385
+,3233,6927,147,14519,7512,5298,7195,13027,13256,7837,601,5025,12127,8899,6095
+,13810,5901,6516,14569,14600,5708,5972,3984,6510,6944,5122,11211,1550,13183,5746
-,12417,3935,7289,3723,11883,8159,5466,3250,6921,2013,13455,12882,7282,2598,11484
+,7555,11307,12667,5325,6584,14951,14870,1188,12243,14575,12459,8983,13566,11656,10195
+,14017,9213,8015,1891,3393,10304,5551,14566,14894,10413,8327,8563,14699,9196,1586
-,2835,14250,11912,6149,10437,5008,13042,2597,10138,1436,7044,7996,14252,13094,9654
+,8223,9170,10195,2205,10864,9617,3601,7873,7895,13299,10514,6628,10065,1769,3611
+,4010,3781,5009,3401,8084,4897,14820,2451,7618,5845,2274,1011,7788,11715,4884
-,12111,10501,1209,200,12953,4825,14005,10347,14718,1990,14925,5453,11870,270,1681
+,3912,2906,4387,13065,625,489,10294,2283,9131,7687,900,9353,10408,10691,1507
+,12927,10632,2667,5850,6243,2066,14263,3514,3242,7251,14216,1356,7900,7356,8922
-,10822,4137,5411,13091,11061,4772,12771,5524,7644,3934,9911,8990,6236,2863,10803
+,5678,11744,4881,8138,12486,13743,13961,14744,8889,8694,8341,6478,783,8005,7950
+,4592,4609,10650,4063,10977,9561,10137,14045,6286,10937,13913,6140,7764,7343,1596
-,3355,742,12216,13737,336,483,4105,1393,6145,9146,10070,11104,3270,14628,9419
+,8365,5550,4914,6180,14070,8902,2094,2692,13203,5943,7889,12199,3792,12528,3383
+,8511,611,11754,595,8391,7586,6843,3594,12507,1663,6900,7141,4592,5071,5322
-,10102,8163,4924,8921,6699,8762,7699,4768,8563,556,864,9396,12386,11673,13025
+,11385,10939,7246,12138,12914,8223,6560,10282,7931,6199,9393,12596,4490,267,9115
+,14309,6579,11794,12872,8500,11114,7799,13439,8185,2095,14933,6789,7493,14654,1263
-,3561,3032,3840,6604,9636,2076,12534,823,4742,9367,3233,10051,3843,5341,5929
+,14647,7119,721,8530,5639,11628,10529,13294,3930,214,453,9656,13902,4135,9477
+,19,776,6101,14798,1352,3189,10121,6234,12131,4795,5316,9923,11939,6178,5604
-,13705,474,12693,10567,4781,1661,11277,3120,14761,1506,263,10451,2717,11727,8516
+,11170,4284,8444,6969,12655,8780,11099,1474,11898,5699,8907,10354,14571,13211,1765
+,3052,10656,10200,4529,14713,1734,8758,13288,7674,12336,7768,6355,8444,7685,6031
-,13428,8354,11777,12275,13613,4778,12506,3978,1216,14291,10534,11796,8386,4796,6565
+,5877,14636,4467,12684,2894,11889,11973,1665,14373,8633,7410,13397,14234,5197,11917
+,7420,7721,7015,14005,6925,13441,8051,10017,14844,72,9952,13382,208,10332,4028
-,11993,1565,11438,12369,11391,4172,14272,5400,12416,5370,3049,8164,5971,3086,7095
+,8986,4059,3475,5627,11364,8820,3448,2841,10954,12063,14146,12614,8688,12824,2569
+,8629,10501,10540,4009,13376,7445,14981,3915,881,7564,2061,7873,6793,12240,4616
-,3388,7473,12970,3285,13582,12636,5216,2029,9618,4309,2505,14334,2957,5381,8569
+,12178,7604,14682,9854,3427,3096,4674,12048,1330,8502,1953,3335,8530,1790,12288
+,14367,9672,9427,589,4808,5557,7555,379,644,11271,2505,2142,13071,10515,9905
-,10747,13196,8939,3992,13073,13679,12353,8406,3564,586,7105,4690,11003,13217,3300
+,9114,3468,14751,6809,13318,7840,7329,8479,10544,6425,1570,6698,14827,12781,3667
+,12933,14932,13891,13619,1408,8788,1111,1354,9983,13043,4253,7615,2494,10456,2860
-,10493,14622,239,3619,12306,9778,847,8317,1038,2633,14400,6203,6686,14248,3647
+,3034,9926,3570,14421,6659,12604,4502,14208,4660,10117,5984,934,10885,9461,2208
+,14810,6789,9446,12837,1106,14867,7298,9820,10805,4995,3525,291,4505,793,13549
-,9079,13382,13921,567,10950,5202,7297,2107,14343,8539,481,11121,4873,13990,547
+,5108,2996,10175,8105,9487,808,11873,9952,11429,9624,19,9655,13487,7023,1820
+,8170,1060,2234,4274,12943,10284,13733,4230,7551,5156,560,12609,12410,10091,5587
-,13699,2571,1427,4062,1529,11374,3291,6708,3916,3782,4808,448,11749,381,1758
+,848,9558,1455,11912,11180,3372,14143,154,9605,5950,14146,93,13677,6624,12403
+,3131,1334,11268,7174,8650,8392,2099,14383,2859,11168,364,3072,57,10665,13605
-,14542,10607,7461,7445,2032,4683,2530,1733,6281,5653,5364,8599,8358,10329,11370
+,2748,10648,8768,14707,1263,2771,4052,9058,3176,3132,3777,7126,2550,9920,12996
+,11854,11543,10583,900,3553,7719,14022,14765,817,3321,149,10237,14490,14062,2165
-,14931,4340,3330,10611,2903,715,1617,4327,13936,8605,11498,9234,8082,7610,10825
+,7167,10204,176,7130,5875,4583,4320,2210,6836,12817,6864,9602,1849,11360,6140
+,5397,1891,9544,9296,13425,4000,7613,5692,14386,11236,9526,7671,7333,1358,1916
-,12736,13341,11665,12697,5876,13411,5998,109,13552,7320,9893,7294,9601,14244,3383
+,9423,1530,14006,7365,14068,8402,8475,9745,5838,4558,7262,13392,14309,4384,5213
+,3100,10549,4074,2824,13755,14043,916,3607,3634,8864,3744,5932,12160,8691,5648
-,4806,13724,805,9580,11312,6247,11546,8887,4666,9013,12112,4374,4492,343,3088
+,10119,200,128,11144,1594,5112,2841,8370,11101,4986,2649,8816,14009,13181,5625
+,11131,713,8010,12070,4619,14460,4622,9679,4303,14386,4643,3218,12806,12507,11714
-,696,1517,11964,14465,4675,9131,6394,13131,2875,8153,8128,4810,14480,4387,14176
+,6002,6104,721,13953,13443,13256,14247,12895,4462,12176,7719,10021,13188,10876,1721
+,2393,6284,3435,541,13124,534,11369,4418,6565,10822,7005,11153,11304,4294,6764
-,12304,11330,8528,12997,12987,6446,1174,8380,10615,11072,13031,13871,12112,11775,10707
+,10096,6318,9665,3519,2135,13491,9839,3667,678,2460,9796,2788,5704,8944,7360
+,9411,10300,13427,10293,5622,2824,12820,1815,9054,6487,12249,13984,2936,7254,11490
-,10489,13271,5076,721,12251,12238,10828,6420,13098,6320,14517,5392,9247,13020,11001
+,7213,12054,2945,8140,7673,2523,14330,10689,6442,8507,5785,5816,9988,12007,12557
+,2717,1455,11603,14616,10419,1089,1155,3755,9709,12881,13007,6797,4266,4793,6213
-,8306,8942,1853,6972,7283,5216,10582,6046,12562,60,3010,67,2722,10494,6167
+,5115,6917,14105,11149,6867,12965,5171,2608,6287,3906,5951,4266,2343,10288,9325
+,7047,6506,4750,2648,1642,7719,1884,8113,3555,5610,13636,9897,906,12033,1962
-,1163,1124,8695,9460,2940,4015,8938,9318,7379,6920,11394,5762,8339,9311,11988
+,14022,8179,408,13264,6705,1778,1345,9655,7595,2802,8894,1991,869,12010,6531
+,10141,11155,3138,5468,430,14973,12692,9299,1230,936,5127,7176,8990,11898,6779
-,14199,451,13700,3713,4744,14506,6574,11922,1894,12014,12397,1073,10256,814,4468
+,1440,867,7927,11830,9924,14162,12181,3360,7494,4474,9515,34,7023,386,14429
+,1692,758,6207,8304,6809,6398,11262,6687,3164,8427,9856,9033,7995,4441,3807
-,11734,5801,14271,3035,1777,41,3403,7704,10638,2830,14252,10159,11840,11327,3332
+,11267,602,9233,5474,13601,14013,8581,10134,1621,4686,9534,8191,2239,182,13739
+,8901,4428,9227,12898,5306,6932,13417,8854,3901,5111,4459,2634,10531,7039,7821
-,10333,9954,385,12248,324,3926,6744,11630,11344,5547,11237,3868,6034,10820,11371
+,8612,3765,7643,7808,14047,8554,13836,11072,9760,13099,478,6081,3951,2945,3466
+,9863,11141,14733,5559,1969,13730,13239,6149,718,10697,1171,10235,8197,6100,2247
-,549,7,14434,4757,2418,7389,14027,7485,10416,11815,11713,4410,7937,9244,3888
+,13933,7702,13553,14689,6493,11217,4818,1377,344,13220,14686,7342,10355,2654,377
+,1760,10067,14420,10501,12976,3805,4506,5992,12315,10581,12396,12246,1234,2845,9137
-,5729,8946,8218,14854,2269,13072,13544,13558,9606,8876,1179,7827,11467,4835,12916
+,5459,13615,4621,9056,3257,12054,14399,1368,14103,9835,8632,8353,388,11687,10206
+,3223,1141,4623,1100,6377,3198,9583,10638,25,14539,1954,8393,6794,11379,6234
-,523,14824,1772,8650,14030,13969,10909,10080,11718,4934,12089,743,10246,7746,9896
+,13753,11172,7909,723,10445,9967,10299,11342,7790,6272,5574,11143,5214,13356,8713
+,13377,6270,257,2818,2286,10679,11823,7742,12129,2719,2958,973,1341,6165,7760
-,10652,1701,3551,1170,6305,788,3092,9666,5557,10621,13552,4016,9526,9071,14292
+,1214,9230,11414,4626,3886,7366,9872,6007,3880,5757,14038,2719,3095,13149,5270
+,11346,1036,7714,4590,6690,8886,5603,4078,6516,3058,11235,534,7634,5981,9236
-,4035,14104,11886,13192,7120,3642,8332,5183,14603,9785,6511,6853,13643,5931,10693
+,14412,13426,1738,11639,9241,14326,4341,13443,6698,11863,2609,10436,11090,2349,1659
+,629,5979,3648,4941,2820,7820,1174,7789,8499,3824,1133,10017,1099,184,9323
-,10151,10322,14731,2033,6990,762,8816,13752,6019,11813,12610,135,11702,14735,14001
+,9210,1573,4955,12498,9660,11927,6347,1522,11259,14764,4845,2321,7247,11685,7521
+,1679,12789,14854,5394,2671,731,14835,13828,7488,10775,5682,9769,4,358,5036
-,14459,14694,9275,14370,5107,5440,8630,14123,11969,8298,6305,7457,6307,9040,4846
+,554,2233,10350,9973,3602,4626,8993,1757,14956,7982,5123,2129,11058,7897,13081
+,9833,12274,12329,12587,12039,4739,9865,2460,3185,11894,6895,8412,1976,7303,4788
-,397,14669,8800,7747,12629,4889,12248,5412,1581,11153,4586,5585,6294,5978,7312
+,11373,13366,8478,6519,10890,2904,10240,14507,13679,2537,8482,10934,14584,14858,10274
+,7509,8865,8358,2036,10735,3417,13370,11585,7038,13399,11374,3639,11649,6560,8187
-,1256,10900,9944,1341,8889,7928,9022,11334,7370,12576,2491,13983,6110,11037,6594
+,9861,8360,1773,6985,6830,10520,9365,12738,10269,9398,1285,12134,3565,8941,4711
+,6553,304,11400,14773,6846,1524,13036,5648,14163,2640,2417,6655,12912,3564,9504
-,8736,12215,1687,14491,4140,1354,14004,1505,9719,3117,3187,299,12310,4490,9705
+,7873,4280,4629,609,12938,5807,8946,14479,8035,5500,6697,11507,9324,8228,2035
+,5718,7863,8199,2141,9660,7911,4092,2853,1485,4757,3275,12161,13169,5628,8314
-,12808,1036,9250,12915,726,8521,549,7312,12387,10512,14298,2890,8801,389,9152
+,9497,14647,8304,11540,11430,13912,3506,5925,5614,14050,546,2026,12364,2502,9922
+,1847,1152,8959,6419,808,10088,11401,12505,2554,5556,7570,4153,12864,10303,5482
-,5302,14887,14132,7236,13808,9542,9874,3165,13361,1058,13829,12164,14595,9824,7859
+,8291,3786,13616,10652,12167,12403,4107,344,3302,13336,13592,14004,8167,4490,12712
+,3873,1138,12832,10749,14796,2152,5410,12473,5515,9136,10148,13633,10790,7876,13259
-,393,543,12847,1080,9829,8597,355,14358,5901,10713,7542,7793,7781,6677,12512
+,310,9720,11879,3514,4641,3786,14772,4704,5797,4793,2137,7705,14255,1108,4595
+,8444,10389,11261,2544,13217,8115,7666,2547,3514,11738,3403,8707,1662,10994,4727
-,1825,11860,3865,6605,13062,144,14147,7063,8635,9656,6526,1514,8106,9996,8028
+,6513,12863,3395,11239,8613,9089,9192,11540,10610,10956,7342,933,14528,1807,4080
+,2854,14022,5035,14988,1749,1610,9049,4232,12203,2333,3985,14019,10488,3944,12911
-,1101,7212,12754,7086,8008,1802,8935,2026,2502,1706,7905,14349,13378,4424,8545
+,4864,11946,13039,3588,8659,3093,6402,12108,2483,11109,11273,13863,10832,1723,10838
+,14276,3316,12757,6300,7216,1098,870,5309,14864,9499,1228,14014,8438,11969,14433
-,5124,12713,12415,5736,6225,8919,12541,3401,4404,4161,4078,13644,1702,6455,11840
+,4836,97,12468,11556,2373,6105,5274,9015,725,5302,4831,10185,10313,12166,5736
+,6203,3300,2460,1753,7225,13542,7607,8691,5604,9803,12928,294,5591,5216,2259
-,4136,12936,4477,7346,6565,9633,2436,5154,10387,8345,4158,10554,10344,12615,89
+,3191,5574,7016,2812,1874,7549,1036,8877,12825,11006,9515,8237,9976,1375,14814
+,12457,5744,14969,10535,6783,5280,14668,3765,403,14591,10537,2950,9700,9937,13961
-,11228,2720,4798,10203,10829,14734,8379,8016,8560,11729,5113,14045,11172,7866,6184
+,12526,4926,13635,8244,12518,8869,12028,14788,1276,5113,2282,747,4802,11540,10209
+,11956,7511,5560,697,8003,12080,10580,3963,11513,3195,2194,7863,7751,13471,6341
-,580,6781,9998,12046,10658,1606,9116,7485,5488,12963,10343,12011,9775,572,1826
+,5923,51,4616,3497,11019,1261,4127,14593,7404,5893,2132,6253,13826,7547,13813
+,5131,3703,12635,5325,10925,8653,5637,6427,9343,7631,8766,3151,12445,11275,5218
-,1105,13553,1609,12911,2294,13143,4236,1133,9064,3696,6583,11953,3509,4841,4832
+,171,390,6221,12246,6114,7660,12490,5743,10568,9005,8282,1499,8802,13196,2105
+,155,2593,13301,4272,8547,9547,13833,12140,2231,6681,5772,4832,11730,12341,9564
-,13981,8699,11924,3967,7729,618,10306,14665,2611,13225,9949,10012,9234,8694,8978
+,167,12016,1329,9889,7265,11287,2902,3841,7454,4353,7402,1593,13550,4124,2875
+,14375,885,11022,3684,459,5504,10734,1672,3645,10999,3722,13028,5880,7823,3194
-,14134,10452,11126,6267,12900,10203,14636,720,3784,1367,7220,347,8296,3600,12660
+,2028,3729,457,1875,1347,14466,13999,14316,7404,14311,797,6830,6526,11749,14031
+,7596,1325,8146,14930,10252,8857,3526,7740,7100,6095,2204,2982,7265,9561,14874
-,7278,6845,343,7171,401,2760,12759,11462,6071,4543,7883,8491,7151,3436,606
+,5630,5944,4868,8488,11245,2325,616,11919,9934,8065,1537,9881,3123,10708,6699
+,14989,11119,5839,6662,8652,10608,13076,13934,8949,6060,2538,1372,663,4973,5322
-,1838,2930,11329,8189,9274,12202,674,9494,1651,4683,1596,7903,3290,2741,9719
+,1375,950,10062,13407,14543,1760,12951,9404,12282,8840,12119,2525,441,12888,13984
+,10082,10156,6775,10432,8394,13851,8538,1639,2221,7723,13193,2567,5698,5112,9894
-,7996,8712,12822,1921,4699,5323,5024,4755,14779,2469,14014,5527,4100,1887,12604
+,5453,3869,12811,10305,9389,11262,4944,2914,10875,6903,2364,7640,13953,1167,5786
+,58,13163,2031,4032,3746,12548,3582,199,8097,8351,11937,8712,7879,11798,6551
-,548,5214,11955,3781,2438,5201,11400,5870,7462,14435,6454,5052,12615,14278,1790
+,11625,552,9978,11299,6054,12226,1940,12061,5924,12512,14710,14012,3305,3044,1021
+,8031,1787,3408,4953,3669,3835,3579,2319,3720,7712,4162,12046,6401,13424,1537
-,6226,3347,2101,3850,2296,11808,9806,5624,7343,12814,3395,14935,12195,4435,4957
+,4434,11843,7861,2024,8217,5656,11504,7737,10820,9975,12227,424,1962,8495,6937
+,8950,748,5950,8079,8115,4288,7893,8823,6094,11666,1954,11048,4097,13302,8552
-,8060,1199,12685,3447,12777,9626,13103,7321,6597,14214,10034,14772,3605,2624,9181
+,14553,8919,8506,5407,1050,3967,8233,13752,3568,4272,14380,4229,11133,5344,1510
+,14628,2697,2939,9553,4680,3144,5849,4406,9348,9856,8129,4742,8696,13570,7192
-,10569,9142,8814,2662,6823,1890,1572,1152,1474,8911,14657,14539,10036,7067,4509
+,17,13769,12202,5195,8434,14773,1970,6634,11272,12549,12378,12284,9919,10507,1813
+,6834,6428,11560,2484,5609,6301,8840,9844,14861,2664,4568,3667,12770,6860,8976
-,12252,2891,3693,7262,9636,3115,11896,906,807,2508,2405,9557,11206,11892,8634
+,8500,11019,8917,4477,10230,10717,8538,7111,5967,10419,12035,13500,11514,1949,644
+,8424,14103,14014,5485,13885,889,2622,14930,11326,7816,7748,5743,7473,432,1853
-,8292,7224,6192,14487,10410,2298,8801,1653,1051,10861,9073,1565,10079,2596,2134
+,14500,10291,7091,6988,5889,8867,3415,1969,8281,9785,10802,8173,13519,13221,769
+,3378,4963,8368,477,8714,10325,7785,8303,447,2593,11901,12528,4502,5295,79
-,3463,8301,14294,13399,5407,10127,3011,12428,1294,2449,2734,2379,4299,9473,3696
+,2042,10450,11320,8432,10596,1197,7351,2323,11454,97,3463,2568,8462,5564,11039
+,7983,6461,12857,1558,12680,4289,14199,6159,2126,500,12030,1467,12752,12577,12908
-,7711,14755,6378,4237,10737,10212,6104,13614,3670,1590,14535,8784,11573,14797,9431
+,9188,7698,11974,6133,1926,13149,4958,10786,7385,6532,12850,12532,14640,6609,888
+,6897,13933,1611,9798,8778,1327,6356,14490,10436,13886,11813,8458,4507,9304,9275
-,583,9986,4953,14789,13578,11886,10169,4248,7832,3553,7573,7763,7836,7030,5989
+,5412,1565,8932,9574,8885,1629,13321,12016,3001,7320,6748,11536,9909,8220,10340
+,4245,14515,8895,14576,10310,3901,12304,7830,5680,5406,2547,13828,12449,3432,14417
-,13760,13849,1791,10044,3531,13464,6541,1577,7359,11475,11261,9455,384,13550,4775
+,2522,11401,10545,9564,4538,14593,7838,2542,13529,11045,1426,4943,7759,8525,5889
+,13282,6304,8288,5778,5283,12122,2269,11086,897,11861,2823,11794,2535,7779,13231
-,11884,11691,8050,443,7828,7274,2951,12902,6401,2133,9164,3742,12375,7463,12116
+,9895,2254,1110,11021,12068,755,4421,1300,10998,7970,3491,4606,495,1349,6469
+,1303,2727,13853,12463,8512,7578,14937,12916,10094,9717,13123,3095,9713,14519,915
-,3084,11418,4166,8705,999,8262,13837,961,11648,1243,14942,12449,5347,5582,5981
+,11486,328,8565,4112,10050,13485,4914,7907,9572,12760,11035,9921,3895,1553,4107
+,4724,1505,9406,5384,10587,9952,7785,8999,6189,6822,787,4277,3010,130,4747
-,10924,5461,2816,13844,9321,10821,9465,6000,2440,8443,13964,9986,3285,11235,7698
+,13996,2026,4895,2123,13404,5732,1670,7482,3461,12593,860,12466,10014,12962,12021
+,1517,8320,12704,1545,1098,12391,6965,10777,11666,828,12598,8917,14647,895,14493
-,1184,9990,8630,7284,11933,12679,3792,1331,14561,8737,12561,8734,11920,6507,5145
+,10871,10305,7942,6005,6995,5593,6600,12112,12174,5126,8744,2145,11513,4070,89
+,10318,11233,9542,4637,9803,1690,3322,11059,7698,12535,9006,1751,1804,14988,5067
-,3938,5790,912,2373,6921,10498,8495,9951,4847,5451,10651,14084,6208,864,1449
+,14808,2412,9256,12594,455,1068,3090,6799,3496,1632,11756,7326,14571,2004,1426
+,7407,10656,7650,1432,12862,2720,8194,3882,6569,1103,9848,967,8922,4732,13614
-,4694,2932,14853,1296,13460,10330,4236,3242,10441,8363,8508,428,910,12266,10560
+,2447,11346,13661,3155,3589,13885,11648,6947,1899,14694,10980,14567,12314,13024,10027
+,12909,1296,1246,417,8429,12370,8178,6914,12509,11154,14767,5037,15,13019,12052
-,13320,5794,8437,872,6634,12886,14789,13863,11282,10759,6414,14450,3296,13495,13876
+,10938,6249,13685,6867,13511,4927,5017,6266,8559,325,10154,6960,10763,4333,5703
+,14164,6770,12245,1521,13920,7055,2492,14752,8315,7140,9534,57,5325,13854,10994
-,11802,2398,4246,6194,7918,4718,4566,8766,6058,12735,1183,7768,10739,9483,11969
+,14586,14317,4383,14390,99,1759,3276,14521,1619,12113,11672,1456,14090,9870,6885
+,8061,9508,1707,13256,3034,8709,546,7209,12485,10896,511,13858,13964,4557,371
-,2003,4960,2337,4549,4729,9578,6316,11586,1839,10148,5475,13939,219,2571,7370
+,5711,8641,7501,8633,9832,2098,6631,10896,7987,4388,3350,10981,6877,1191,13524
+,14945,7950,9611,11533,10276,6787,10989,14083,8132,6455,7802,3832,11984,13268,13588
-,8728,14988,4779,7685,6804,3384,4170,8463,5729,9330,7290,10233,2657,9397,8265
+,3408,11087,11872,10781,1004,11931,12493,3708,6359,2079,1229,11435,6558,8329,8202
+,2405,10607,3888,11790,1525,9132,10914,8713,1016,11623,8768,9224,1344,10635,8112
-,12517,8714,5563,14438,915,11,5233,3547,14056,6655,14693,1140,2875,1413,14999
+,6222,6210,5028,7143,3428,7668,2497,3847,7182,2351,5792,655,2461,12807,1812
+,7419,3116,11216,5214,2468,5375,9967,1209,4342,2286,12322,4096,9937,14914,6272
-,7135,9975,8905,11028,3315,9125,3937,11769,4038,11667,13254,9814,13441,14723,7083
+,9248,6524,2977,7657,8541,1281,13943,10683,10117,3165,11628,2689,4943,14526,14196
+,14721,2402,12607,770,12704,2039,13921,4163,413,3027,9204,9836,10607,5362,5854
-,12689,6285,11289,14739,10258,5580,9281,10380,9026,7806,3140,9604,9228,8507,9603
+,4053,14704,14510,2936,2800,14304,11176,6469,7869,7061,9220,11777,13287,14542,3691
+,6977,8136,2387,705,9853,11603,439,12375,8526,5289,471,1915,14496,5793,13930
-,4789,8698,14453,5945,14012,10137,8108,4661,4227,8773,1760,14580,8292,6580,1175
+,9664,13914,14789,8013,11612,14027,1902,6213,12239,6884,13061,13002,11857,9548,7450
+,12316,4321,14738,6380,6679,8878,5017,13059,3885,14700,12294,13443,2988,4831,110
-,2833,1392,5109,769,2707,13726,9856,6716,4404,5228,4862,2629,4160,9607,8708
+,9519,13157,8053,7394,4350,11773,14030,7613,3581,5831,11291,14827,4334,8516,11893
+,14923,3738,2591,2899,11892,7503,444,7322,8468,4516,12524,13231,2831,7179,6326
-,9388,6824,5698,7606,993,392,8713,7896,13784,13378,6927,4764,7718,16,3945
+,5003,1376,7956,13101,1512,8353,10948,10330,1057,9198,1844,6257,13304,3579,14981
+,11459,5014,13633,4555,7941,7022,8806,2663,13446,11405,12455,2246,11453,4809,137
-,1911,14569,10733,2984,7263,5851,3363,11101,9477,14747,3215,5251,4199,3797,10218
+,11392,6204,7610,2017,4455,9804,4032,3304,964,13273,14720,904,2966,2376,5696
+,8188,9729,9180,11705,5699,14089,165,4066,10048,12390,12764,2598,295,8643,8582
-,13466,1435,14541,8689,11370,3729,11242,7455,4672,3123,10239,5812,3022,8896,9580
+,3398,13603,5793,12759,10232,11302,8435,4084,1446,1727,11173,6312,14562,7534,7301
+,12916,10475,3860,8672,12952,9438,7985,12200,2544,14417,5462,7276,4192,2345,8961
