OP,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15
+,6448,6885,1876,14687,12768,9291,14047,2421,14053,1350,11558,12974,12679,12146,1745
+,9711,8702,10698,12249,2857,730,329,6321,7581,14408,13791,4241,11279,1676,904
+,13625,6137,6824,12100,1834,9704,11260,7960,6682,10127,12996,6495,10816,3246,11910
-,7118,338,4314,8582,2004,167,8019,9586,8293,6449,6292,2908,328,6081,12329
+,14995,8643,10593,6384,13296,9048,9986,13266,4847,2327,4901,9112,12844,7689,3397
+,8179,13312,11029,7100,2934,12002,13772,1918,11660,9892,10661,2154,5010,6553,13886
+,3220,4171,9288,10300,3928,11298,2465,9723,7417,3933,7206,2152,5808,4732,8658
-,11563,5885,10444,5727,2427,4975,4313,8432,13787,13684,9963,10574,2633,2478,12243
+,11533,4822,14263,2863,647,8418,4616,3045,3139,11346,6613,2933,10781,10272,9138
+,6711,8760,10336,2568,14303,11848,13082,5531,7706,6013,2059,2340,6815,7624,6105
+,6935,11320,13309,76,13474,6583,1315,2805,3812,12117,6760,1238,11532,769,2187
-,11254,602,9806,10394,14827,11894,6712,9272,9038,9936,8181,5115,3243,10311,3603
+,10286,13030,11293,10281,5838,3961,188,4708,929,8994,13282,5291,13219,14120,9389
+,10615,1925,1145,14559,10811,10107,9036,12485,8690,8350,13287,9942,6263,4074,6546
+,6656,14694,6126,10952,6171,2802,5817,460,4430,10417,11732,4133,10646,4886,13883
-,11257,8857,11884,11014,8454,9344,2170,8344,2530,1808,14767,3402,5116,6945,10223
+,12166,559,12190,12060,13571,4576,4109,2236,11104,4460,1285,4242,859,9183,6420
+,9411,11391,13765,6903,3936,12575,4915,9694,11117,6327,1039,2120,13939,10013,12933
+,587,13333,14379,3861,9373,12220,1488,12487,1203,11604,8718,4959,10424,11173,5945
-,9987,13681,10581,13057,3904,11394,8780,1730,3094,8305,11714,8189,5822,8107,13257
+,4109,10964,3267,6651,10361,14548,357,10757,14605,1841,12073,7429,7641,12260,3410
+,6791,14713,1470,9474,11100,12224,7134,2030,4353,9772,11074,14543,3714,13779,6972
+,149,4936,158,9368,14621,2116,7096,13947,6022,7858,3966,1673,9318,11813,669
-,2912,11829,8668,4177,11963,9099,12939,5920,2975,608,63,5667,542,5875,11587
+,1313,4568,14503,2557,409,9320,785,8688,13133,1951,5161,14317,12116,210,14857
+,9915,9505,1674,10186,11622,9911,478,7104,5216,4050,6889,2392,11882,10173,9544
+,7647,6254,6911,413,3030,4664,2106,8558,1920,2881,8631,10830,14279,2519,11761
-,9066,12390,1092,13674,415,14549,12369,8564,13706,9768,4517,7965,10689,3290,1817
+,2994,4440,11152,1941,9832,3860,3454,5749,9947,2866,4898,2772,9200,7137,14181
+,14333,12801,12655,7604,13820,9438,683,2001,13086,2614,4825,818,12588,6902,7137
+,5966,11190,4991,1311,4990,14187,1312,13491,1633,5039,5809,6676,6086,3637,4208
-,14333,12801,12655,7604,13820,9438,683,2001,13086,2614,4825,818,12588,6902,7137
+,11039,11804,1604,11774,6861,14112,9940,5320,13824,13357,4512,12219,10567,3402,4004
+,10953,9072,6927,6762,14195,3488,5136,2971,842,78,8193,11500,8158,3719,7202
+,9783,13767,7845,4493,991,8008,6509,11540,11857,12378,14085,3616,14093,5149,9232
-,2338,873,10348,10288,13759,7489,8650,5145,5792,12515,183,10209,56,5436,5655
+,9722,6873,6415,5537,4196,12591,9394,495,8930,3727,2842,6351,4809,8432,14589
+,3665,6142,14120,11850,8741,14855,8458,3886,13575,1870,10671,9342,12243,11208,6567
+,2245,10927,9885,2162,10594,4039,11730,6420,14153,10021,10216,13724,5656,6843,7698
-,6517,1722,11670,6696,13084,12728,9551,2756,2521,13325,5367,3825,13116,6375,11831
+,10063,12948,9235,2649,7799,8013,9716,14241,7723,4932,1515,13553,6926,5237,10663
+,2799,13850,13863,4969,3422,14584,9376,10866,13175,4724,2042,3768,9025,10608,313
+,9330,12371,5926,6893,980,1326,3374,14065,3154,11938,10683,9666,13132,638,5758
-,13566,8668,3567,9789,4731,9119,12945,8790,13621,3936,8542,5161,2142,9625,14215
+,2975,3649,7887,4650,1418,11853,14847,1914,10034,5151,2627,11284,9299,9252,9899
+,11621,9256,9743,5997,3842,13393,1942,17,8557,10372,6138,14060,2224,14044,13463
+,8564,9711,4673,71,10714,9692,2333,12713,9524,4673,13782,1573,13823,2529,3039
-,4206,6101,7095,3482,3481,14235,12282,3490,8557,3062,14980,5982,7656,9395,2962
+,2967,8065,8055,498,2600,8941,9492,7492,10356,14854,12327,14767,1681,12373,452
+,9245,4514,9356,272,6360,2065,12381,4970,229,2217,8439,600,2407,14111,11850
+,1990,8579,1389,913,10320,6279,14236,11690,8226,6167,11049,14663,3024,7593,718
-,2862,7718,9118,6446,3917,14362,10185,2108,11805,4701,4089,11554,915,1648,1154
+,523,442,12239,10885,9127,14437,11883,2418,7406,2059,9689,3066,4311,12198,8367
+,1465,7631,3291,11531,8076,6445,12319,13516,7679,1192,5016,4490,12111,10991,5091
+,11782,1773,4612,8712,12113,3138,7308,4777,14160,5242,11115,10989,4768,1515,10649
-,1124,12617,5063,6564,5226,8793,2384,1176,3502,12132,8313,10196,11132,4867,5941
+,10567,2461,3745,5558,7476,9114,4227,7671,9412,14883,1365,3611,9817,3194,12850
+,13792,10540,1430,4175,12266,6291,2051,8319,7630,13810,10156,3088,1233,11409,2229
+,7971,12387,3021,6907,2182,5130,12107,13165,6225,8382,9922,14823,5682,2969,6381
-,5270,3145,3624,5839,7249,13542,12738,14501,6863,14663,4334,9812,6716,6073,7893
+,10512,14061,10679,7999,8969,8757,4244,7162,714,2953,7351,10102,5767,7678,10850
+,7401,6130,7637,14650,7401,449,162,2680,9184,1130,7930,5397,6943,10401,4614
+,10388,158,10707,1634,859,14235,11404,14249,11548,13398,7754,5904,705,13680,13507
-,784,11500,4492,8040,6618,2654,10059,12993,3408,3069,10139,12083,13865,12894,10060
+,10387,9623,3569,8283,6418,11696,12621,10437,13134,2893,11528,1484,11545,4731,3174
+,14268,9356,12215,10300,7228,9102,3601,962,14515,7776,4506,7143,14068,2904,9190
+,8825,10009,5227,4313,8883,149,2423,4239,10769,13389,14036,1128,5681,11742,9533
-,13184,1473,326,7841,6109,4688,12769,9848,3881,11572,7778,14581,13268,7685,1108
+,927,6824,8001,10915,11014,14840,766,14221,5599,14783,4814,11780,2957,6212,11157
+,145,4765,5980,10814,7233,8368,13786,13235,7278,7161,1249,3365,11988,1174,2130
+,2089,14615,11641,14154,2114,8455,10007,10232,11327,4322,5158,14566,7278,5759,9923
-,767,14097,5026,9031,5820,3540,1423,8640,8302,7537,13357,4310,14087,12610,14502
+,11835,12201,4005,7138,1773,5699,14993,11564,3848,14404,10792,14579,6933,4570,3003
+,8365,10752,8996,14350,2509,10577,12413,8495,7409,1398,12647,4327,2073,4234,5551
+,10154,6670,467,3943,4598,14496,9690,3576,755,14265,1236,9091,1000,9075,14495
-,12367,2155,344,6075,3655,1793,13419,3797,5121,7931,7365,9899,10360,13361,12929
+,5375,8034,6959,11474,12479,5354,9424,2856,7478,12833,3971,14513,9704,614,1654
+,10355,968,10977,14191,355,7235,13493,2868,5669,8511,12940,4747,12563,12223,287
+,7574,11753,11090,11599,2955,5526,11484,14750,13664,6496,12475,6947,8337,13424,9741
-,4040,846,2971,12409,2654,7468,12982,14977,10664,13648,3298,1431,285,5693,11799
+,3232,12455,11599,8607,2970,4823,1697,5543,1009,9843,2531,5287,5943,14374,9804
+,2243,6904,8049,1712,3236,5078,9700,10370,9827,10482,1140,11778,8633,92,9192
+,10429,6602,8180,8804,12919,12554,4204,795,4470,6961,2929,14008,4633,12689,1813
-,11231,3966,3246,5506,9553,4464,6943,9456,4631,5393,425,11553,12684,6250,6978
+,5341,6866,1997,9616,8762,13022,2030,1085,12111,8791,3600,14619,13742,11061,1017
+,2199,5304,8350,3713,6897,11256,9205,7935,10695,9349,9267,12118,12499,7166,6505
+,6513,4758,14918,2299,2334,7210,9021,8353,6236,2035,10942,12396,4908,4091,13173
-,9462,8986,892,3970,4446,7927,10240,4508,14989,714,5000,14364,9489,6663,1122
+,13370,2524,10479,3485,879,14173,6170,6527,4988,1183,1768,7874,13126,14581,224
+,9210,543,14364,3311,11994,12451,9573,13769,11092,7604,7861,4633,96,12321,10946
+,7512,5198,1549,4817,13501,13012,14694,7566,3637,2095,14371,13794,14809,4941,8886
-,7889,1136,7413,4986,395,6502,12441,12949,6294,4366,5051,8895,3073,13476,5090
+,5915,11406,10591,6055,9491,2226,6087,3181,10340,4893,13756,6252,2793,2114,7599
+,7906,13357,3828,4552,378,8940,6986,8333,7091,6687,10359,3487,11415,13682,7034
+,1141,4817,6137,10447,11499,12017,2144,4126,8266,8583,10393,5913,14955,4020,14972
-,9820,14749,6045,575,14780,843,12123,11511,473,8248,9243,8826,7046,6238,3988
+,776,9037,12831,7650,13938,3566,3354,14948,14622,3065,3033,2138,14671,4538,13677
+,14085,3272,4590,4745,13708,12193,12999,14985,6457,7029,7885,12067,2095,12641,1129
+,9527,13710,1299,14142,8989,8655,7545,8584,14228,10525,6232,14981,11359,11422,6651
-,408,9584,3275,14839,13423,10458,1627,12150,9812,11219,6153,12922,8888,8131,14524
+,14899,12662,4995,4763,10806,4523,11076,1472,13081,6970,10722,7244,8191,10711,6666
+,2775,13295,11379,8784,1756,13040,8034,10918,5245,8601,806,3008,11339,4123,6135
+,1035,7909,7038,6097,1085,7710,5171,14292,10654,3699,5659,2362,6098,12346,3053
-,4759,3794,11536,7632,4945,3426,9579,12879,9861,9737,11212,2089,2637,8760,7089
+,4128,13902,10200,170,10710,14568,4753,6368,9157,1180,9743,9903,12842,2576,3311
+,9121,14024,7657,629,10316,5949,100,5473,1896,10011,3900,6901,10376,13956,9517
+,11385,2614,11241,8948,12960,380,2485,1589,14677,3327,955,4301,1403,6060,13975
-,1233,6915,1338,6035,12402,12009,5986,7928,10026,12626,7203,4236,1293,6309,9700
+,12094,13986,9633,3218,319,5430,7108,7883,3092,12860,9568,8703,2208,9332,13116
+,9239,9480,11193,3549,12977,4521,1003,1240,10925,12759,337,6620,9196,7715,954
+,7397,8854,10629,7309,244,11569,10798,3845,4198,4401,11527,2994,736,8985,11315
-,9164,13020,1099,14656,12073,13295,14727,8757,12391,11737,5915,9869,14489,10992,9937
+,4504,3295,7168,8054,3905,9427,10353,3836,5360,12863,3867,3304,5017,1740,10257
+,709,5627,6895,3495,10989,4061,3313,3686,12535,2000,13178,1532,2958,2453,13526
+,7414,4354,12144,12628,3109,6394,9442,906,2776,9114,6614,4689,7762,10569,14925
-,7038,2883,1616,8936,11275,12020,2185,5143,11875,5951,4768,3702,8853,13800,9864
+,14594,2180,5632,11079,10769,11455,7817,3965,10083,10492,4899,14448,12850,5795,8726
+,12064,10177,7535,14297,9653,1411,11735,13258,4654,3394,6406,4909,866,12223,610
+,1312,7228,14124,5887,297,3475,11518,1240,9830,12256,9389,6741,13990,13002,13893
-,2071,707,11837,6313,14227,5182,7727,6916,2956,11058,1592,4918,2620,3900,6536
+,342,3186,10665,13165,5674,3414,6583,4028,3236,2661,11674,10340,6163,10793,7653
+,11410,9073,3134,10139,9233,6725,4245,4530,9962,9795,7890,13223,5620,12019,6145
+,1262,9090,24,5946,7983,4741,13287,5269,7174,13431,7582,2991,4772,1337,10956
-,8906,8312,9120,257,6004,1542,12690,11007,5171,2425,13370,6862,10644,13975,406
+,7396,3880,4100,9568,11771,8041,1786,8773,12975,13131,12866,12395,8289,10864,6025
+,4244,10091,5098,385,8200,12744,6741,9574,12398,4448,13129,8809,12149,14254,13952
+,8457,2504,568,13385,8967,8160,4264,7365,13446,11541,9254,8813,1779,13537,3241
-,1947,3704,11124,11343,1600,14242,4248,391,13034,9081,2820,14594,13627,2472,3054
+,11228,3011,5670,14783,13768,10037,953,3247,8028,1367,8638,1392,1855,3965,1010
+,5335,14417,6138,10633,9972,13594,10502,1506,6895,12640,5237,7885,12271,10385,10450
+,9734,12787,6259,11189,13456,5967,2535,11542,1523,12943,8239,2092,11579,1645,5576
-,13212,7334,2396,9444,12816,3878,13086,7594,9939,9498,11303,4356,8783,12802,11036
+,10592,4532,5353,13499,365,2838,14493,11243,5152,11634,14015,5811,12164,11669,8569
+,4110,14493,2551,9319,590,5817,4280,687,13011,1293,2556,8170,3429,7865,11151
+,2156,2747,12323,11181,6416,8617,1922,2586,8119,1799,3343,10282,4736,179,3282
-,5641,820,8616,2132,11360,2676,12667,12701,1096,4175,2693,8498,11261,10089,13266
+,1631,10299,10621,6422,5167,4065,8019,12886,13616,13114,60,12670,6101,159,11831
+,2592,691,85,812,7202,8587,13445,8692,2147,11922,9380,9258,5900,1232,7624
+,1389,2300,12027,724,11211,900,11118,9330,5083,8199,13041,13342,357,5615,8101
-,10907,1452,8829,7601,4374,7978,12472,2387,13130,11287,3087,3885,7907,11125,6764
+,4037,3050,5400,1323,4528,10276,1421,10790,7651,14073,11450,12591,7942,6353,13012
+,3441,188,11535,8045,9513,1171,13340,199,3585,12492,6836,14505,11612,2362,1587
+,5872,10545,13325,7874,13267,1414,13629,7456,5836,678,4026,5079,12973,7483,6855
-,3620,529,919,8363,7821,11274,2028,9352,7919,9890,2050,11496,2567,2137,1940
+,7738,6598,2004,11553,13687,7208,772,10413,7767,669,7350,5146,11912,352,7309
+,3473,5740,3984,2500,4816,6039,4889,11256,13538,1309,6034,9493,1699,3740,5884
+,2849,7715,4553,9867,14648,11879,14183,523,1681,4310,5865,639,7494,7071,764
-,12233,4271,3123,8502,423,14077,1490,9756,5259,8378,1243,9191,4810,7458,12107
+,8306,12667,13660,3674,2040,9806,11180,10299,2860,446,8309,12067,8556,12985,14423
+,6059,42,3463,905,1645,9118,6736,13201,11095,4142,5897,4880,5822,13982,4345
+,2198,1550,3140,959,11534,13469,10603,3227,2541,12741,11133,13085,3974,12384,6724
-,14970,5400,2792,11632,14146,9533,10934,8403,9238,269,14042,2879,3631,14430,1940
+,507,3228,2578,689,11956,4121,10739,409,2782,3362,12279,10236,6894,9925,10886
+,407,12096,3145,11003,9814,7793,8656,5928,3272,12872,14521,2670,9771,13738,7428
+,1139,3170,10629,8200,10784,9168,5858,3546,287,10577,7883,6723,11794,5576,10009
-,9593,677,6936,8256,2727,8787,3041,3106,10963,1831,5004,1217,3806,2256,5015
+,1317,10168,14705,12511,2907,13017,4607,7387,599,8592,11614,12580,5987,13931,11847
+,6558,6564,6043,11689,9684,3246,10252,1144,258,7468,11432,13971,6356,11600,10307
+,9953,4038,11377,7393,3199,14970,6999,6060,1700,10205,2925,5992,397,8790,11234
-,10569,12107,3617,11770,4885,7470,12670,5608,9600,569,8711,9304,5293,8296,8329
+,3033,3796,6531,8350,2184,4012,9352,2816,10590,929,11110,4015,5388,8265,6719
+,13901,4173,12592,9277,10761,7168,14732,12890,6188,1244,8097,3443,4416,2266,12412
+,13871,7913,8614,8200,6673,3067,411,2828,14739,939,13000,12067,1764,3641,11249
-,13011,5061,1666,3146,5550,2592,12460,7032,9599,7673,2694,5371,3871,8352,6826
+,14742,1012,4739,10533,14256,4356,10510,2709,10781,14434,5606,12748,1828,973,2830
+,10965,5612,13098,7920,1179,4158,3314,11992,4411,13324,10647,13966,14301,3231,6209
+,446,9526,10255,6782,14321,7480,7893,975,1336,304,2525,8058,11538,8683,13566
-,12365,11185,4879,9258,6668,11061,7758,11189,11357,1762,4243,12300,7471,1077,9832
+,567,7430,46,12145,13222,4870,12307,12688,2139,6987,9730,6729,12440,3230,806
+,11180,13830,14657,8795,9258,11323,1512,3926,168,12625,12313,3278,1235,9692,1010
+,5537,861,14957,12020,12829,11064,3673,7570,13913,12717,29,8176,5456,2066,2756
-,1726,3735,2200,5705,9072,9707,3321,2753,10496,2878,6357,3753,464,2177,5848
+,3664,12739,9125,10492,12002,14292,511,5269,7699,8960,6515,13795,2925,4423,5768
+,4430,13729,11513,180,10706,1048,10142,7480,11323,1544,8257,1887,14185,3414,3097
+,4058,2519,11735,8913,3418,969,579,85,1913,11554,5103,5765,1710,4908,7010
-,6727,2362,6064,11386,5967,4666,12799,3822,9256,4785,12852,2751,3367,10834,13524
+,12992,2910,8184,11970,9651,6749,1588,6371,8688,5768,11085,2887,9239,13062,858
+,13930,4084,2605,14405,13892,8531,8599,5814,5175,1872,2487,591,7324,3534,1733
+,14751,13875,7022,3064,134,11288,6907,14201,8984,57,9887,11269,9617,1456,1511
-,6630,11842,9240,2245,2737,11914,12551,3874,6912,3368,4750,9161,4898,161,1092
+,5976,12037,7237,3406,14339,1241,7398,4180,757,5259,6381,4764,12143,10834,10350
+,8899,14930,5569,1861,14355,4952,2485,3225,14650,5874,10562,1657,10532,12711,9503
+,11596,585,15000,11542,1774,698,2566,5168,1474,9863,10924,6228,5680,2404,6348
-,12536,8898,10682,8668,10257,10971,11274,12448,7702,5831,201,9596,11357,4447,11824
+,10232,11918,5632,14535,5492,3643,1503,1818,13313,1570,3085,5391,7342,3257,11368
+,2931,4725,6370,2276,1770,7578,1902,10655,11447,3241,6201,13814,9001,5330,6179
+,7222,7669,9724,12518,8816,8431,5283,12669,14789,10244,6415,12666,9922,7393,1826
-,751,6538,11997,14513,6735,5378,12473,6229,7119,14055,5901,12778,8952,6760,7330
+,6492,10628,11236,7854,6154,2929,31,14318,13561,5056,6278,2449,2690,11557,8267
+,9590,2523,4493,8540,9240,12242,5771,14633,2833,3885,6440,9870,7585,9163,11134
+,4616,12861,1350,2606,1613,10629,505,6498,5277,6119,6045,10373,11397,10410,6949
-,14750,1612,13917,13233,10268,10564,11546,4504,11814,8347,3466,4480,8610,63,14754
+,7027,7819,8705,8810,6540,2485,5152,8183,9770,1145,887,9897,12636,2727,6613
+,8527,13365,6181,9608,9527,5825,5830,1557,9605,8575,14348,175,1059,12765,5751
+,9234,9402,12081,9147,796,13696,7710,512,10020,2426,1657,6524,628,3215,4355
-,5163,2787,11155,9713,7916,14190,2886,6789,14047,8294,1559,14161,8704,1541,4355
+,1793,6497,7757,5787,10069,13013,14483,2742,13987,11744,14160,13771,11119,4251,13847
+,14794,8713,14570,5665,5093,7989,10860,14280,11337,2706,7278,10255,796,14440,4504
+,7590,10877,10792,10869,8849,769,3796,764,5220,12655,13761,591,7932,14100,6068
-,11690,7146,11810,1645,675,5807,9568,483,10566,3587,1413,5493,3047,2321,2552
+,1576,3186,11180,6066,9760,5057,172,4526,7347,8041,13204,1441,7342,5365,4534
+,8297,7136,7472,12593,12114,14567,3482,4876,14820,9081,183,7817,3351,11775,14726
+,3315,7531,1803,1877,6486,4561,10695,4947,14104,8977,9015,2395,5454,7461,8261
-,6239,5859,12611,8030,8221,11820,13209,6395,26,8953,1025,14766,10537,1166,5383
+,7911,5560,6519,14008,9986,10436,14607,1859,2174,12518,14337,7864,938,4283,9805
+,11748,1710,8034,4179,9858,963,4482,6105,12252,13010,5986,9877,4570,10380,13165
+,11165,11725,8193,806,14184,4684,8621,11424,1170,3681,5478,14238,13954,9229,550
-,7626,10324,1277,3601,14938,10263,2330,8474,4635,7990,2101,4013,3654,2133,6885
+,1305,14708,7201,191,4012,6686,13190,14137,3035,3194,213,6802,1466,9391,2371
+,4981,5393,2142,8009,6519,6473,5642,2484,3068,1655,10408,13874,1940,189,1741
+,8130,8682,14885,4206,10976,13886,2094,14510,1603,1634,6289,10585,13396,4260,95
-,8455,12975,12073,5572,12119,3250,11173,7029,10018,14694,8023,1235,7397,5948,11564
+,5924,6751,13737,352,14056,8912,11405,2336,13340,12932,5403,9454,10335,671,12672
+,136,1722,4645,11735,2583,10625,3462,113,3961,8484,14017,6431,3104,1948,10886
+,6408,9105,7566,7373,13317,3777,345,1284,6962,7460,13336,12306,2349,9021,6131
-,446,9526,10255,6782,14321,7480,7893,975,1336,304,2525,8058,11538,8683,13566
+,4466,12009,60,1716,13948,1947,1121,12363,14280,7853,8911,2287,3146,3338,1409
+,11420,7493,2414,8433,11378,5422,7224,10939,2994,85,14369,10293,12592,9017,9863
+,8160,130,1597,6556,1258,5822,13907,8584,6855,7234,1108,14448,14230,10306,6311
-,3985,6377,3796,5132,4722,2415,1097,4685,10467,10795,5224,14007,2338,1382,5871
+,4591,13057,6198,260,5061,7992,6898,12912,8269,7184,9197,3972,3159,8069,14821
+,7412,6943,14241,1091,4033,8896,113,13368,5473,547,10924,4408,5305,6154,4780
+,10819,8125,4589,3120,8556,9674,11551,6649,13365,4949,7306,1932,11878,3651,3684
-,11228,3011,5670,14783,13768,10037,953,3247,8028,1367,8638,1392,1855,3965,1010
+,5588,4218,9562,12546,2582,6939,9774,7575,7411,11889,13826,12352,6217,3753,13250
+,14622,14477,3361,3127,13474,14647,5731,10759,14379,112,144,2441,3972,6278,10054
+,9272,9078,14751,1380,7280,12473,6484,2108,740,13078,1013,3181,2459,5709,8011
-,14660,9592,1440,5714,8596,438,13276,13524,7162,7684,6775,11013,12243,12722,8618
+,8515,9313,10040,5309,14803,1535,2365,14346,3443,9182,4963,4457,2062,5100,7425
+,4987,12104,9666,14957,12643,2311,7198,6441,5511,12251,10847,12289,13710,9494,13079
+,11488,8874,6666,9352,7253,6276,6260,9090,14151,12463,5043,4352,9903,8854,5818
-,754,473,7911,4388,13660,13876,2817,3525,11301,1036,12823,5267,3097,14580,740
+,8483,2420,3534,14935,3072,11920,6903,3993,5362,6811,4768,1442,14220,11008,5582
+,6275,7263,13901,6406,13329,1648,7878,10550,3293,2829,2249,6464,12317,9077,1391
+,3370,8908,213,7547,14913,5718,3035,8346,3,3583,12618,14465,12791,8674,4993
-,2074,3839,9750,3771,6657,6778,14610,4930,1875,6053,2737,3378,8974,10906,1430
+,4853,10861,13833,3027,9735,1103,2758,1216,11507,6193,13020,7754,4027,359,3760
+,1051,2897,11940,3240,7006,4765,1199,9919,10373,10567,12489,14392,38,7309,9136
+,12977,1955,4367,14240,14603,7137,5531,12273,8355,576,3513,2328,12078,7263,6608
-,13255,5119,7969,11311,12977,11128,3303,12841,14366,10501,1534,7750,4106,1731,5180
+,2192,14219,10982,2676,10160,2568,533,6443,2912,9525,9011,10670,9559,425,10863
+,5379,8194,10976,10240,3759,5240,8037,2516,9948,1364,5167,12014,7799,6857,3342
+,13605,11159,5422,11251,6518,220,292,4248,12223,12947,7193,5659,9980,6132,5453
-,9326,9055,9054,14210,14771,13874,6315,5014,571,5472,3262,14469,7639,4099,326
+,13323,1106,5070,5797,7680,7964,1179,5091,13812,3762,4593,12366,10756,5682,4391
+,6926,2838,9570,6982,13934,4553,9257,5160,10593,792,4511,8350,10115,5910,9207
+,13440,646,3747,4708,4141,6389,3420,12016,9619,12594,14616,8289,4468,2581,11312
-,6414,8580,4442,5325,12295,14049,8041,8689,10752,11443,2196,2025,6598,12343,2105
+,7064,1858,4362,13969,11957,9007,9773,10874,14240,12146,12453,3276,1667,5986,9242
+,6486,11276,4134,10724,6767,9737,959,6916,12991,1786,11774,13054,12564,3245,13643
+,6883,12116,7641,8440,6359,11451,6814,2079,10602,14148,7357,488,7079,2137,11553
-,943,3231,6190,11138,9856,7837,1882,5088,3276,1062,11444,8833,12368,13270,7645
+,8878,13050,6506,8610,13220,6473,12708,11706,8639,1141,2444,6941,10228,268,12308
+,2587,122,11394,11816,5244,11505,10080,12807,2208,3273,14370,1756,13164,12271,11404
